"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","A1101","B1102","C620101","C620105","C620106","C620107","C620108","C620109","C620110","C620111","C620114","C620115","C620116","C620117","C620118","C620119","C620120","C620121","C620122","#A01202","#A01302","#A03504","#A03505","#A03506","#B01301"
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","C620101_純付加価値額（民営）（農林漁業）【百万円】","C620105_純付加価値額（民営）（鉱業、採石業、砂利採取業）【百万円】","C620106_純付加価値額（民営）（建設業）【百万円】","C620107_純付加価値額（民営）（製造業）【百万円】","C620108_純付加価値額（民営）（電気・ガス・熱供給・水道業）【百万円】","C620109_純付加価値額（民営）（情報通信業）【百万円】","C620110_純付加価値額（民営）（運輸業、郵便業）【百万円】","C620111_純付加価値額（民営）（卸売業、小売業）【百万円】","C620114_純付加価値額（民営）（金融業、保険業）【百万円】","C620115_純付加価値額（民営）（不動産業、物品賃貸業）【百万円】","C620116_純付加価値額（民営）（学術研究、専門・技術サービス業）【百万円】","C620117_純付加価値額（民営）（宿泊業、飲食サービス業）【百万円】","C620118_純付加価値額（民営）（生活関連サービス業、娯楽業）【百万円】","C620119_純付加価値額（民営）（教育、学習支援業）【百万円】","C620120_純付加価値額（民営）（医療、福祉）【百万円】","C620121_純付加価値額（民営）（複合サービス事業）【百万円】","C620122_純付加価値額（民営）（サービス業（他に分類されないもの））【百万円】","#A01202_可住地面積１km2当たり人口密度【人】","#A01302_昼夜間人口比率【％】","#A03504_15歳未満人口割合【％】","#A03505_15～64歳人口割合【％】","#A03506_65歳以上人口割合【％】","#B01301_可住地面積割合【％】"
"2002100000","2002年度","27144","大阪府 堺市 西区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2002100000","2002年度","27145","大阪府 堺市 南区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2002100000","2002年度","27146","大阪府 堺市 北区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2002100000","2002年度","27147","大阪府 堺市 美原区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2002100000","2002年度","27202","大阪府 岸和田市","","***","7,207","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","73.4"
"2002100000","2002年度","27203","大阪府 豊中市","","***","3,638","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","99.9"
"2002100000","2002年度","27204","大阪府 池田市","","***","2,211","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","74.6"
"2002100000","2002年度","27205","大阪府 吹田市","","***","3,611","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","99.2"
"2002100000","2002年度","27206","大阪府 泉大津市","","***","1,229","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27207","大阪府 高槻市","","***","10,531","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","54.5"
"2002100000","2002年度","27208","大阪府 貝塚市","","***","4,396","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","59.4"
"2002100000","2002年度","27209","大阪府 守口市","","***","1,273","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27210","大阪府 枚方市","","***","6,508","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","91.1"
"2002100000","2002年度","27211","大阪府 茨木市","","***","7,652","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","63.2"
"2002100000","2002年度","27212","大阪府 八尾市","","***","4,171","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","88.4"
"2002100000","2002年度","27213","大阪府 泉佐野市","","***","5,438","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","63.1"
"2002100000","2002年度","27214","大阪府 富田林市","","***","3,966","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","92.0"
"2002100000","2002年度","27215","大阪府 寝屋川市","","***","2,473","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","97.2"
"2002100000","2002年度","27216","大阪府 河内長野市","","***","10,961","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","31.3"
"2002100000","2002年度","27217","大阪府 松原市","","***","1,666","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27218","大阪府 大東市","","***","1,827","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","84.5"
"2002100000","2002年度","27219","大阪府 和泉市","","***","8,499","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","60.1"
"2002100000","2002年度","27220","大阪府 箕面市","","***","4,784","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","41.5"
"2002100000","2002年度","27221","大阪府 柏原市","","***","2,539","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","70.9"
"2002100000","2002年度","27222","大阪府 羽曳野市","","***","2,644","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","90.2"
"2002100000","2002年度","27223","大阪府 門真市","","***","1,228","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27224","大阪府 摂津市","","***","1,487","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27225","大阪府 高石市","","***","1,135","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27226","大阪府 藤井寺市","","***","889","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27227","大阪府 東大阪市","","***","6,181","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","83.7"
"2002100000","2002年度","27228","大阪府 泉南市","","***","4,734","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","51.7"
"2002100000","2002年度","27229","大阪府 四條畷市","","***","1,874","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","55.0"
"2002100000","2002年度","27230","大阪府 交野市","","***","2,555","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","62.3"
"2002100000","2002年度","27231","大阪府 大阪狭山市","","***","1,186","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","98.3"
"2002100000","2002年度","27232","大阪府 阪南市","","***","3,610","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","43.2"
"2002100000","2002年度","27301","大阪府 島本町","","***","1,678","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","40.1"
"2002100000","2002年度","27321","大阪府 豊能町","","***","3,437","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","35.3"
"2002100000","2002年度","27322","大阪府 能勢町","","***","9,868","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","21.6"
"2002100000","2002年度","27341","大阪府 忠岡町","","***","403","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27361","大阪府 熊取町","","***","1,719","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","68.9"
"2002100000","2002年度","27362","大阪府 田尻町","","***","386","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2002100000","2002年度","27366","大阪府 岬町","","***","4,903","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","25.2"
"2002100000","2002年度","27381","大阪府 太子町","","***","1,417","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","62.5"
"2002100000","2002年度","27382","大阪府 河南町","","***","2,526","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","51.9"
"2002100000","2002年度","27383","大阪府 千早赤阪村","","***","3,738","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","19.5"
"2001100000","2001年度","27100","大阪府 大阪市","","***","22,159","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27102","大阪府 大阪市 都島区","","***","605","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27103","大阪府 大阪市 福島区","","***","467","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27104","大阪府 大阪市 此花区","","***","1,574","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27106","大阪府 大阪市 西区","","***","520","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27107","大阪府 大阪市 港区","","***","790","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27108","大阪府 大阪市 大正区","","***","921","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27109","大阪府 大阪市 天王寺区","","***","480","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27111","大阪府 大阪市 浪速区","","***","437","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27113","大阪府 大阪市 西淀川区","","***","1,423","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27114","大阪府 大阪市 東淀川区","","***","1,326","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27115","大阪府 大阪市 東成区","","***","455","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27116","大阪府 大阪市 生野区","","***","838","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27117","大阪府 大阪市 旭区","","***","630","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27118","大阪府 大阪市 城東区","","***","842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27119","大阪府 大阪市 阿倍野区","","***","599","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27120","大阪府 大阪市 住吉区","","***","934","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27121","大阪府 大阪市 東住吉区","","***","975","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27122","大阪府 大阪市 西成区","","***","735","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27123","大阪府 大阪市 淀川区","","***","1,264","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27124","大阪府 大阪市 鶴見区","","***","816","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27125","大阪府 大阪市 住之江区","","***","2,077","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27126","大阪府 大阪市 平野区","","***","1,530","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27127","大阪府 大阪市 北区","","***","1,033","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27128","大阪府 大阪市 中央区","","***","888","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27140","大阪府 堺市","","***","14,999","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","97.0"
"2001100000","2001年度","27141","大阪府 堺市 堺区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27142","大阪府 堺市 中区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27143","大阪府 堺市 東区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27144","大阪府 堺市 西区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27145","大阪府 堺市 南区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27146","大阪府 堺市 北区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27147","大阪府 堺市 美原区","","***","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2001100000","2001年度","27202","大阪府 岸和田市","","***","7,189","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","73.4"
"2001100000","2001年度","27203","大阪府 豊中市","","***","3,638","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","99.9"
"2001100000","2001年度","27204","大阪府 池田市","","***","2,211","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","74.6"
"2001100000","2001年度","27205","大阪府 吹田市","","***","3,611","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","99.2"
"2001100000","2001年度","27206","大阪府 泉大津市","","***","1,229","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27207","大阪府 高槻市","","***","10,531","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","54.5"
"2001100000","2001年度","27208","大阪府 貝塚市","","***","4,396","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","59.4"
"2001100000","2001年度","27209","大阪府 守口市","","***","1,273","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27210","大阪府 枚方市","","***","6,508","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","91.1"
"2001100000","2001年度","27211","大阪府 茨木市","","***","7,652","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","63.2"
"2001100000","2001年度","27212","大阪府 八尾市","","***","4,171","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","88.4"
"2001100000","2001年度","27213","大阪府 泉佐野市","","***","5,438","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","63.1"
"2001100000","2001年度","27214","大阪府 富田林市","","***","3,966","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","92.0"
"2001100000","2001年度","27215","大阪府 寝屋川市","","***","2,473","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","97.2"
"2001100000","2001年度","27216","大阪府 河内長野市","","***","10,961","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","31.3"
"2001100000","2001年度","27217","大阪府 松原市","","***","1,666","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27218","大阪府 大東市","","***","1,827","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","84.5"
"2001100000","2001年度","27219","大阪府 和泉市","","***","8,499","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","60.1"
"2001100000","2001年度","27220","大阪府 箕面市","","***","4,784","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","41.5"
"2001100000","2001年度","27221","大阪府 柏原市","","***","2,539","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","70.9"
"2001100000","2001年度","27222","大阪府 羽曳野市","","***","2,644","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","90.2"
"2001100000","2001年度","27223","大阪府 門真市","","***","1,228","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27224","大阪府 摂津市","","***","1,487","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27225","大阪府 高石市","","***","1,135","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27226","大阪府 藤井寺市","","***","889","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27227","大阪府 東大阪市","","***","6,181","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","83.7"
"2001100000","2001年度","27228","大阪府 泉南市","","***","4,734","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","51.7"
"2001100000","2001年度","27229","大阪府 四條畷市","","***","1,874","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","55.0"
"2001100000","2001年度","27230","大阪府 交野市","","***","2,555","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","62.3"
"2001100000","2001年度","27231","大阪府 大阪狭山市","","***","1,186","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","98.3"
"2001100000","2001年度","27232","大阪府 阪南市","","***","3,610","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","43.2"
"2001100000","2001年度","27301","大阪府 島本町","","***","1,678","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","40.1"
"2001100000","2001年度","27321","大阪府 豊能町","","***","3,437","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","35.3"
"2001100000","2001年度","27322","大阪府 能勢町","","***","9,868","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","21.6"
"2001100000","2001年度","27341","大阪府 忠岡町","","***","403","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27361","大阪府 熊取町","","***","1,719","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","68.9"
"2001100000","2001年度","27362","大阪府 田尻町","","***","386","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","100.0"
"2001100000","2001年度","27366","大阪府 岬町","","***","4,903","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","25.2"
"2001100000","2001年度","27381","大阪府 太子町","","***","1,417","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","62.5"
"2001100000","2001年度","27382","大阪府 河南町","","***","2,526","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","51.9"
"2001100000","2001年度","27383","大阪府 千早赤阪村","","***","3,738","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","19.5"
"2000100000","2000年度","27100","大阪府 大阪市","","2,598,774","22,130","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,743.2","141.2","12.616","70.141","17.113","100.0"
"2000100000","2000年度","27102","大阪府 大阪市 都島区","","97,253","605","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","16,074.9","105.7","12.740","72.038","15.197","100.0"
"2000100000","2000年度","27103","大阪府 大阪市 福島区","","55,733","467","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,934.3","160.3","11.763","69.994","18.199","100.0"
"2000100000","2000年度","27104","大阪府 大阪市 此花区","","65,037","1,545","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","4,209.5","113.4","13.631","68.804","17.541","100.0"
"2000100000","2000年度","27106","大阪府 大阪市 西区","","63,402","520","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,192.7","281.2","11.476","74.241","14.000","100.0"
"2000100000","2000年度","27107","大阪府 大阪市 港区","","87,262","790","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,045.8","107.2","12.888","70.286","16.791","100.0"
"2000100000","2000年度","27108","大阪府 大阪市 大正区","","75,042","921","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","8,147.9","103.9","12.792","69.688","17.518","100.0"
"2000100000","2000年度","27109","大阪府 大阪市 天王寺区","","58,812","480","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,252.5","211.6","13.439","69.316","16.905","100.0"
"2000100000","2000年度","27111","大阪府 大阪市 浪速区","","50,188","437","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","11,484.7","190.0","7.775","74.574","17.177","100.0"
"2000100000","2000年度","27113","大阪府 大阪市 西淀川区","","92,465","1,423","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,497.9","109.3","13.645","69.815","16.391","100.0"
"2000100000","2000年度","27114","大阪府 大阪市 東淀川区","","183,888","1,326","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","13,867.9","91.9","12.975","73.323","13.592","100.0"
"2000100000","2000年度","27115","大阪府 大阪市 東成区","","78,580","455","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,270.3","106.6","11.835","68.701","19.166","100.0"
"2000100000","2000年度","27116","大阪府 大阪市 生野区","","142,743","838","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,033.8","95.9","12.494","67.169","20.164","100.0"
"2000100000","2000年度","27117","大阪府 大阪市 旭区","","99,231","630","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","15,751.0","90.1","11.600","68.161","20.202","100.0"
"2000100000","2000年度","27118","大阪府 大阪市 城東区","","157,936","842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","18,757.2","92.0","13.104","70.093","16.636","100.0"
"2000100000","2000年度","27119","大阪府 大阪市 阿倍野区","","103,973","599","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,357.8","113.4","12.279","67.070","20.456","100.0"
"2000100000","2000年度","27120","大阪府 大阪市 住吉区","","161,047","934","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","17,242.7","88.7","13.376","68.900","17.718","100.0"
"2000100000","2000年度","27121","大阪府 大阪市 東住吉区","","139,593","975","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","14,317.2","87.5","12.857","67.644","19.333","100.0"
"2000100000","2000年度","27122","大阪府 大阪市 西成区","","136,813","735","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","18,614.0","92.6","8.716","67.732","23.241","100.0"
"2000100000","2000年度","27123","大阪府 大阪市 淀川区","","163,370","1,264","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,924.8","133.8","11.077","73.677","15.186","100.0"
"2000100000","2000年度","27124","大阪府 大阪市 鶴見区","","101,971","816","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","12,496.4","89.5","16.727","69.439","13.821","100.0"
"2000100000","2000年度","27125","大阪府 大阪市 住之江区","","135,437","2,077","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,520.8","106.8","14.689","70.829","14.331","100.0"
"2000100000","2000年度","27126","大阪府 大阪市 平野区","","201,722","1,530","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","13,184.4","91.8","15.479","69.148","15.353","100.0"
"2000100000","2000年度","27127","大阪府 大阪市 北区","","91,952","1,033","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","8,901.5","473.5","9.819","73.828","16.024","100.0"
"2000100000","2000年度","27128","大阪府 大阪市 中央区","","55,324","888","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,230.2","947.3","8.694","72.739","18.533","100.0"
"2000100000","2000年度","27140","大阪府 堺市","","829,636","14,999","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","5,700.4","-","14.242","70.739","14.834","97.0"
"2000100000","2000年度","27141","大阪府 堺市 堺区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27142","大阪府 堺市 中区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27143","大阪府 堺市 東区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27144","大阪府 堺市 西区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27145","大阪府 堺市 南区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27146","大阪府 堺市 北区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27147","大阪府 堺市 美原区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-","-","-","-","-","-"
"2000100000","2000年度","27202","大阪府 岸和田市","","200,104","7,189","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","3,793.4","91.2","16.281","67.976","15.511","73.4"
"2000100000","2000年度","27203","大阪府 豊中市","","391,726","3,638","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","10,773.5","87.7","14.152","71.273","14.448","99.9"
"2000100000","2000年度","27204","大阪府 池田市","","101,516","2,211","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,156.2","92.5","13.513","71.390","15.037","74.6"
"2000100000","2000年度","27205","大阪府 吹田市","","347,929","3,611","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","9,716.0","99.6","14.655","72.292","12.901","99.2"
"2000100000","2000年度","27206","大阪府 泉大津市","","75,091","1,227","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","6,119.9","91.3","16.638","69.509","13.815","100.0"
